date,time,tax,tip,total,transactionids
6/28/2018,12:30,1.502666667,3.864,26.83333333,11108
9/24/2018,12:30,0,0,0,72913
6/25/2018,14:30,2.732142857,7.025510204,48.78826531,61672
7/24/2018,12:30,0.376666667,0.968571429,6.726190476,25307
8/5/2018,14:30,6.455555556,16.6,115.2777778,94862
2/17/2018,13:30,0.152618978,0.3924488,2.725338888,78634
8/8/2018,14:30,0,0,0,59766
1/29/2018,12:30,0.197979798,0.509090909,3.535353535,34767
9/15/2018,14:30,0.523448276,1.346009852,9.34729064,68146
2/16/2018,14:30,38.64583333,99.375,690.1041667,30902
1/17/2018,12:30,4.619973485,11.87993182,82.49952652,79624
3/21/2018,12:30,0,0,0,82513
4/9/2018,13:30,4.384211538,11.27368681,78.28949176,92069
1/27/2018,12:30,1.296504434,3.333868545,23.1518649,61640
1/4/2018,13:30,0,0,0,21739
10/26/2018,12:30,3.662331155,9.417422969,65.39877062,94168
2/2/2018,12:30,1.310069444,3.36875,23.39409722,79815
10/17/2018,14:30,0.460812425,1.184946237,8.228793309,96784
7/12/2018,12:30,0.517164179,1.329850746,9.235074627,72537
2/4/2018,14:30,3.344021739,8.598913043,59.71467391,14163
7/1/2018,12:30,1.012307692,2.603076923,18.07692308,29753
10/27/2018,14:30,3.322916667,8.544642857,59.33779762,77045
4/13/2018,13:30,5.04,12.96,90,49277
8/18/2018,13:30,5.558823529,14.29411765,99.26470588,60230
5/20/2018,14:30,5.149486957,13.24153789,91.95512422,38188
5/2/2018,14:30,0.689122738,1.772029898,12.30576318,63154
4/18/2018,13:30,3.65,9.385714286,65.17857143,37639
4/4/2018,12:30,0.497787526,1.280025068,8.889062972,45798
7/29/2018,13:30,0.965136986,2.481780822,17.23458904,83842
10/15/2018,12:30,0.178461538,0.458901099,3.186813187,52314
8/14/2018,14:30,0.93012987,2.391762523,16.60946197,32422
10/12/2018,13:30,0,0,0,26714
8/8/2018,12:30,0,0,0,14230
10/16/2018,12:30,0.625116279,1.60744186,11.1627907,36538
7/10/2018,12:30,0.552631579,1.421052632,9.868421053,36985
3/1/2018,12:30,1.294363636,3.328363636,23.11363636,28989
4/15/2018,14:30,0,0,0,15719
8/29/2018,13:30,0.98,2.52,17.5,57704
2/28/2018,14:30,0.228571429,0.587755102,4.081632653,38428
8/18/2018,12:30,1.694823437,4.358117409,30.26470423,30769
9/11/2018,14:30,1.307301587,3.361632653,23.3446712,50735
6/18/2018,13:30,2.415886619,6.212279877,43.14083248,23121
1/26/2018,12:30,0,0,0,46875
8/1/2018,14:30,0.468010336,1.20345515,8.357327427,75224
1/9/2018,14:30,0.308,0.792,5.5,19694
2/15/2018,13:30,0.093863636,0.241363636,1.676136364,11572
3/17/2018,14:30,1.56515625,4.0246875,27.94921875,42446
6/30/2018,13:30,0.916363636,2.356363636,16.36363636,72347
6/9/2018,13:30,1.358312655,3.49280397,24.25558313,81737
8/28/2018,12:30,0.877992424,2.257694805,15.67843615,45509
10/7/2018,12:30,1.799499374,4.627284105,32.1339174,61955
1/9/2018,13:30,8.676129032,22.31004608,154.9308756,11458
1/20/2018,13:30,0,0,0,79554
10/2/2018,12:30,0.114285714,0.293877551,2.040816327,63707
6/7/2018,14:30,1.768091954,4.546522167,31.57307061,64000
7/24/2018,12:30,0.0154023,0.039605915,0.275041073,55981
4/2/2018,12:30,0.421723397,1.084431593,7.53077495,43688
9/13/2018,14:30,0.8,2.057142857,14.28571429,83766
10/18/2018,13:30,3.043153612,7.825252146,54.34202879,80896
5/4/2018,12:30,0,0,0,92034
4/5/2018,14:30,0,0,0,51006
1/9/2018,12:30,0.459038462,1.180384615,8.197115385,16881
2/23/2018,14:30,0,0,0,75286
3/31/2018,14:30,0.016210526,0.041684211,0.289473684,69321
6/23/2018,12:30,0,0,0,50554
10/6/2018,14:30,2.022222222,5.2,36.11111111,90987
10/1/2018,12:30,0.189777778,0.488,3.388888889,34194
7/5/2018,13:30,0.116941176,0.300705882,2.088235294,35897
8/8/2018,12:30,0.455,1.17,8.125,57432
6/4/2018,14:30,0,0,0,64964
5/4/2018,14:30,3.488576651,8.970625675,62.29601163,40279
10/23/2018,13:30,0.305846154,0.786461538,5.461538462,63578
3/7/2018,13:30,0.756,1.944,13.5,73490
4/15/2018,14:30,0.115092166,0.295951284,2.055217248,79822
6/30/2018,12:30,0.877333333,2.256,15.66666667,21086
6/13/2018,14:30,0.329651163,0.847674419,5.886627907,33297
7/2/2018,13:30,0.329259259,0.846666667,5.87962963,22611
5/21/2018,12:30,0.475223614,1.222003578,8.486135957,73949
4/2/2018,14:30,0.299662921,0.770561798,5.351123596,38685
2/27/2018,12:30,4.039166667,10.38642857,72.12797619,10009
5/19/2018,13:30,1.118888889,2.877142857,19.98015873,59585
3/25/2018,13:30,0.466019613,1.198336147,8.321778796,24613
3/15/2018,13:30,0.139640411,0.359075342,2.493578767,86215
7/20/2018,13:30,0.102048193,0.262409639,1.822289157,49523
6/7/2018,12:30,0.008888889,0.022857143,0.158730159,73568
7/14/2018,12:30,0.173670886,0.446582278,3.101265823,86815
3/11/2018,14:30,0,0,0,66956
1/24/2018,14:30,0,0,0,23576
7/11/2018,12:30,0,0,0,31765
10/17/2018,13:30,0,0,0,33174
8/12/2018,14:30,0,0,0,19263
2/8/2018,13:30,1.75,4.5,31.25,41641
10/20/2018,14:30,2.091764706,5.378823529,37.35294118,18491
4/18/2018,12:30,0.38325,0.9855,6.84375,76695
7/5/2018,12:30,0.747854278,1.923053858,13.35454068,30658
4/17/2018,12:30,3.740625,9.61875,66.796875,44797
9/2/2018,13:30,0.069364791,0.178366606,1.238656987,65379
4/16/2018,13:30,0,0,0,39223
10/28/2018,12:30,7.921681818,20.37003896,141.4586039,35415
2/17/2018,13:30,0.27905217,0.717562724,4.983074472,98636
8/30/2018,13:30,0.30196002,0.776468623,5.392143219,29200
4/10/2018,14:30,0.076292135,0.196179775,1.362359551,12818
7/25/2018,12:30,14.39538825,37.01671265,257.0605045,15198
2/11/2018,12:30,1.226187783,3.153054299,21.89621041,92276
2/20/2018,12:30,12.23444444,31.46,218.4722222,28317
1/8/2018,12:30,3.896818182,10.02038961,69.58603896,82241
1/16/2018,14:30,1.451357609,3.732062422,25.91710016,49940
8/4/2018,14:30,0.916363636,2.356363636,16.36363636,36211
2/3/2018,14:30,0,0,0,42343
7/28/2018,14:30,0,0,0,83382
2/2/2018,12:30,0.500224719,1.286292135,8.93258427,66342
4/2/2018,14:30,3.132440017,8.054845757,55.93642887,71252
4/1/2018,13:30,1.10326087,2.836956522,19.70108696,84947
6/7/2018,13:30,3.165,8.138571429,56.51785714,89354
7/26/2018,13:30,1.8703125,4.809375,33.3984375,63477
9/1/2018,13:30,0.195,0.501428571,3.482142857,24869
1/27/2018,13:30,0.621915205,1.599210526,11.10562865,39034
10/11/2018,14:30,0.449128205,1.154901099,8.02014652,66221
10/1/2018,13:30,0.047638889,0.1225,0.850694444,75169
10/20/2018,14:30,0.970232558,2.494883721,17.3255814,16854
6/10/2018,14:30,0.01979798,0.050909091,0.353535354,64906
6/22/2018,13:30,0,0,0,14773
7/19/2018,14:30,7.56,19.44,135,98929
4/2/2018,14:30,2.602555556,6.692285714,46.47420635,32147
4/13/2018,14:30,0.199814815,0.513809524,3.568121693,20021
2/12/2018,12:30,0,0,0,17336
3/26/2018,12:30,0.491489362,1.263829787,8.776595745,61613
2/2/2018,14:30,0.209292929,0.538181818,3.737373737,50850
8/21/2018,12:30,0.21933204,0.563996674,3.91664357,35359
3/15/2018,14:30,0.709270833,1.823839284,12.66555059,87030
5/31/2018,13:30,2.212,5.688,39.5,64242
4/27/2018,13:30,0.868640432,2.233646826,15.51143629,44998
6/17/2018,13:30,5.64730303,14.52163636,100.844697,80446
4/13/2018,13:30,2.59,6.66,46.25,59165
8/5/2018,13:30,0.2352,0.6048,4.2,29720
1/1/2018,14:30,0.076774194,0.197419355,1.370967742,15803
7/31/2018,12:30,0,0,0,10642
9/16/2018,12:30,0,0,0,34145
9/11/2018,14:30,0.108266667,0.2784,1.933333333,71955
9/10/2018,12:30,0.969875776,2.493966282,17.31921029,95350
5/15/2018,14:30,0.569230769,1.463736264,10.16483516,50264
3/30/2018,13:30,0.725609756,1.865853659,12.95731707,13789
9/23/2018,12:30,0.710714286,1.82755102,12.69132653,68680
1/16/2018,13:30,1.309458689,3.367179487,23.38319088,17416
9/28/2018,13:30,0,0,0,48502
10/22/2018,14:30,2.8,7.2,50,40788
9/28/2018,12:30,0,0,0,54914
4/14/2018,12:30,0.054361702,0.139787234,0.970744681,38541
4/5/2018,12:30,5.32,13.68,95,56504
9/10/2018,12:30,0,0,0,68657
5/27/2018,14:30,0.849765989,2.185112544,15.17439267,37025
3/17/2018,14:30,5.208,13.392,93,24873
4/29/2018,14:30,1.771304348,4.554782609,31.63043478,36910
10/18/2018,14:30,0.234418605,0.602790698,4.186046512,52236
7/6/2018,12:30,0.044680851,0.114893617,0.79787234,14888
10/1/2018,12:30,0.73,1.877142857,13.03571429,77094
4/11/2018,12:30,0.91,2.34,16.25,36909
6/11/2018,14:30,0.169166667,0.435,3.020833333,59302
2/10/2018,14:30,1.09867528,2.825165006,19.61920143,97201
8/26/2018,14:30,0,0,0,81172
7/7/2018,o_tim30,0.237962313,0.61190309,4.249327013,57471
2/6/2018,12:30,0.4275,1.099285714,7.633928571,89162
3/20/2018,13:30,1.771304348,4.554782609,31.63043478,89619
3/21/2018,14:30,0.152833333,0.393,2.729166667,21657
4/21/2018,13:30,1.517115385,3.901153846,27.09134615,12462
3/14/2018,14:30,1.702377673,4.377542588,30.3996013,44932
1/3/2018,14:30,0.411764706,1.058823529,7.352941176,91603
5/2/2018,14:30,0.097317073,0.250243902,1.737804878,29266
5/16/2018,12:30,1.1025,2.835,19.6875,51697
9/15/2018,13:30,0.501130268,1.28862069,8.948754789,64072
9/19/2018,13:30,0.003181818,0.008181818,0.056818182,37424
6/5/2018,12:30,1.4112,3.6288,25.2,39601
3/25/2018,14:30,0,0,0,93135
4/18/2018,13:30,7.180545775,18.46426056,128.2240317,91984
7/14/2018,13:30,0.212072977,0.545330513,3.787017451,59017
5/27/2018,12:30,0,0,0,11855
3/19/2018,13:30,1.490232558,3.832026578,26.61129568,41514
6/18/2018,14:30,0.154,0.396,2.75,36948
4/12/2018,13:30,0.59,1.517142857,10.53571429,10792
3/18/2018,14:30,0,0,0,95010
8/30/2018,14:30,0,0,0,51379
4/22/2018,14:30,0.509952691,1.311306919,9.106298048,37467
10/21/2018,12:30,0.115294118,0.296470588,2.058823529,10399
5/24/2018,13:30,1.931194855,4.965929627,34.48562241,54098
3/14/2018,12:30,0.0462,0.1188,0.825,89761
9/15/2018,14:30,0.315,0.81,5.625,34774
8/1/2018,14:30,1.222288732,3.143028169,21.82658451,89665
3/1/2018,14:30,0.2338,0.6012,4.175,94209
6/9/2018,13:30,0.5125,1.317857143,9.151785714,70738
3/27/2018,12:30,0,0,0,33928
1/19/2018,14:30,0.084626866,0.21761194,1.51119403,29364
5/14/2018,13:30,0,0,0,20982
9/17/2018,14:30,0,0,0,29943
4/28/2018,14:30,0,0,0,72463
3/13/2018,12:30,0.373333333,0.96,6.666666667,57042
1/4/2018,13:30,0.95946198,2.467187948,17.13324964,44842
8/30/2018,13:30,0.175,0.45,3.125,66743
5/28/2018,12:30,2.072268634,5.328690774,37.00479704,29972
8/10/2018,14:30,9.856,25.344,176,78579
1/13/2018,14:30,0.352619883,0.906736842,6.296783626,54064
2/20/2018,13:30,1.603338068,4.122869318,28.63103693,78552
6/6/2018,14:30,2.230044444,5.7344,39.82222222,42787
8/24/2018,13:30,0.045542169,0.117108434,0.813253012,85467
3/21/2018,12:30,1.309411765,3.367058824,23.38235294,63025
2/1/2018,14:30,0.921208791,2.368822606,16.45015699,46144
4/12/2018,13:30,0.0303645,0.078080142,0.542223212,81323
7/5/2018,14:30,5.08494532,13.07557368,90.802595,78934
10/7/2018,14:30,1.499101996,3.854833703,26.76967849,66625
4/24/2018,13:30,1.386175115,3.564450296,24.75312706,10444
1/9/2018,12:30,1.026,2.638285714,18.32142857,50000
4/13/2018,14:30,0.1435,0.369,2.5625,80139
9/21/2018,12:30,2.525545049,6.494258698,45.09901873,38494
1/16/2018,12:30,0.123069767,0.316465116,2.197674419,68415
4/4/2018,12:30,0,0,0,98025
4/10/2018,14:30,0.201551724,0.518275862,3.599137931,88108
2/11/2018,13:30,0.737142857,1.895510204,13.16326531,24860
6/29/2018,12:30,0.289438202,0.744269663,5.168539326,90737
9/10/2018,14:30,0.350921053,0.902368421,6.266447368,61967
3/3/2018,12:30,0.0175,0.045,0.3125,18418
7/11/2018,12:30,0.802941176,2.064705882,14.33823529,55104
10/25/2018,13:30,0.42,1.08,7.5,69971
5/20/2018,14:30,1.145056413,2.944430776,20.44743594,58730
8/5/2018,13:30,0.300817363,0.773530363,5.371738628,37410
9/30/2018,13:30,2.772,7.128,49.5,68940
7/22/2018,14:30,1.811818724,4.658962433,32.35390578,92526
10/9/2018,14:30,0.255,0.655714286,4.553571429,59551
2/11/2018,14:30,0,0,0,57239
8/18/2018,13:30,0.72494403,1.864141791,12.9454291,54317
9/6/2018,14:30,0,0,0,69891
10/10/2018,13:30,0.027066667,0.0696,0.483333333,84622
6/10/2018,12:30,0.103409091,0.265909091,1.846590909,71162
6/25/2018,12:30,0,0,0,20335
8/31/2018,12:30,2.436,6.264,43.5,87176
6/21/2018,12:30,0,0,0,38717
4/12/2018,14:30,0.832139037,2.139786096,14.85962567,58032
5/4/2018,12:30,0.356631579,0.917052632,6.368421053,59804
7/6/2018,12:30,1.678526316,4.316210526,29.97368421,33566
5/29/2018,12:30,0.62,1.594285714,11.07142857,34770
7/24/2018,14:30,0.801111111,2.06,14.30555556,42450
8/10/2018,14:30,0.525,1.35,9.375,18060
2/18/2018,14:30,17.18836898,44.1986631,306.9351604,87344
6/22/2018,14:30,1.261152439,3.242963415,22.52057927,73143
6/17/2018,12:30,0.629265808,1.618112077,11.23688942,82812
5/4/2018,12:30,0,0,0,50507
7/14/2018,13:30,0.0063,0.0162,0.1125,83371
6/7/2018,12:30,2.943181818,7.568181818,52.55681818,85062
2/7/2018,13:30,1.128169141,2.901006362,20.14587751,82192
4/18/2018,13:30,2.952893281,7.59315415,52.73023715,81866
10/14/2018,12:30,0.051625,0.13275,0.921875,54692
3/24/2018,12:30,0.082564103,0.212307692,1.474358974,96870
8/22/2018,12:30,0.494605263,1.271842105,8.832236842,79011
7/3/2018,14:30,0.965865043,2.483652968,17.24759006,53783
2/16/2018,13:30,0.146222222,0.376,2.611111111,99506
6/1/2018,12:30,0,0,0,76730
6/11/2018,12:30,0,0,0,32945
6/3/2018,13:30,1.43019403,3.677641791,25.5391791,50614
7/22/2018,14:30,1.527142315,3.926937381,27.27039848,19444
3/3/2018,13:30,0.277666667,0.714,4.958333333,89841
10/3/2018,14:30,0,0,0,59883
4/1/2018,14:30,0,0,0,68022
1/15/2018,12:30,0.105,0.27,1.875,32237
4/27/2018,14:30,1.332413793,3.426206897,23.79310345,68118
6/28/2018,12:30,0.83671875,2.1515625,14.94140625,67635
5/30/2018,14:30,0.774130268,1.99062069,13.82375479,26537
5/13/2018,13:30,0.491690341,1.264346591,8.780184659,63785
5/2/2018,12:30,13.48613636,34.67863636,240.8238636,93508
6/18/2018,12:30,2.414898387,6.20973871,43.12318548,32589
6/23/2018,14:30,1.055384615,2.713846154,18.84615385,12978
8/4/2018,13:30,0.484615385,1.246153846,8.653846154,61529
7/22/2018,12:30,2.385954615,6.135311866,42.6063324,55764
8/1/2018,12:30,3.172771885,8.158556276,56.6566408,21237
3/4/2018,12:30,0.055106383,0.141702128,0.984042553,41693
9/14/2018,12:30,0.831898835,2.139168432,14.85533633,59205
3/17/2018,14:30,0.527692308,1.356923077,9.423076923,68457
5/16/2018,12:30,0.195,0.501428571,3.482142857,99546
10/4/2018,13:30,1.804827497,4.640984992,32.22906245,91012
6/15/2018,13:30,0.338507463,0.870447761,6.044776119,38947
1/21/2018,13:30,2.07375,5.3325,37.03125,94367
1/11/2018,13:30,8.738604651,22.47069767,156.0465116,18150
9/14/2018,13:30,0.472636977,1.215352227,8.439946019,93495
4/22/2018,13:30,0.638536585,1.64195122,11.40243902,65941
9/10/2018,14:30,0.4375,1.125,7.8125,51267
5/18/2018,13:30,19.34166667,49.73571429,345.3869048,58271
4/26/2018,14:30,1.388177533,3.569599372,24.78888452,12332
8/24/2018,14:30,0.032941176,0.084705882,0.588235294,96918
1/18/2018,12:30,0.234266156,0.602398686,4.183324206,30031
7/19/2018,12:30,2.143071403,5.510755037,38.2691322,54443
1/10/2018,13:30,6.649408962,17.09848019,118.7394457,10286
8/8/2018,14:30,0.820350877,2.109473684,14.64912281,57562
6/26/2018,14:30,0.458888889,1.18,8.194444444,51360
10/14/2018,13:30,0,0,0,96343
8/9/2018,13:30,0.215,0.552857143,3.839285714,37249
8/28/2018,14:30,22.42735921,57.67035225,400.4885573,16495
9/10/2018,12:30,0.213684211,0.549473684,3.815789474,22974
2/6/2018,13:30,4.055838555,10.42929914,72.42568848,84615
7/9/2018,12:30,0.2121875,0.545625,3.7890625,40389
5/12/2018,12:30,0,0,0,17438
9/5/2018,12:30,0,0,0,72054
1/2/2018,12:30,18.32434211,47.11973684,327.2203947,67812
1/7/2018,12:30,0.318977105,0.820226842,5.696019734,24296
9/27/2018,12:30,0.472,1.213714286,8.428571429,30447
10/18/2018,14:30,0.425951417,1.095303644,7.606275304,41049
6/19/2018,13:30,2.211920455,5.687795455,39.49857955,35189
7/4/2018,14:30,0.853324641,2.194263364,15.23794003,82985
7/5/2018,14:30,0,0,0,34787
1/20/2018,12:30,2.255555556,5.8,40.27777778,85109
3/1/2018,14:30,2.074353739,5.334052471,37.04203105,63426
10/17/2018,13:30,1.440991485,3.705406675,25.7319908,58326
9/27/2018,13:30,0,0,0,20168
5/13/2018,13:30,0,0,0,80929
9/22/2018,12:30,0.051238153,0.13175525,0.914967015,45035
4/1/2018,12:30,0.090791623,0.233464173,1.621278978,11722
4/8/2018,12:30,0.442597403,1.138107607,7.903525046,74439
7/6/2018,13:30,0.212325359,0.545979494,3.791524265,54906
1/21/2018,13:30,2.37125,6.0975,42.34375,85481
7/14/2018,14:30,0.098591549,0.253521127,1.76056338,52728
5/28/2018,13:30,2.25,5.785714286,40.17857143,46266
5/16/2018,12:30,2.857142857,7.346938776,51.02040816,45323
1/21/2018,12:30,1.251312057,3.217659574,22.34485816,93735
2/23/2018,13:30,0.21874209,0.562479659,3.906108743,97511
10/8/2018,14:30,1.376192115,3.538779725,24.5748592,72608
1/26/2018,12:30,3.382653162,8.698250988,60.40452075,74495
7/13/2018,13:30,0.120004203,0.308582236,2.142932194,12211
1/29/2018,12:30,0.167017544,0.429473684,2.98245614,17337
2/21/2018,14:30,0.094181818,0.242181818,1.681818182,90609
2/10/2018,12:30,2.32137931,5.969261084,41.45320197,83813
1/12/2018,14:30,0.756,1.944,13.5,67410
1/11/2018,14:30,0.118461538,0.304615385,2.115384615,63942
7/18/2018,14:30,0.3521875,0.905625,6.2890625,86197
5/28/2018,12:30,0,0,0,50886
5/12/2018,12:30,4.461041667,11.47125,79.66145833,89420
4/2/2018,14:30,1.288,3.312,23,63133
7/8/2018,12:30,1.738350825,4.470044978,31.04197901,17058
7/17/2018,14:30,0,0,0,46362
8/27/2018,12:30,1.056176471,2.715882353,18.86029412,57780
10/23/2018,12:30,0.634666667,1.632,11.33333333,59433
5/10/2018,12:30,1.0416,2.6784,18.6,41465
1/23/2018,13:30,0.354375,0.91125,6.328125,87159
5/27/2018,12:30,1.569473684,4.035789474,28.02631579,95497
10/9/2018,13:30,6.396225481,16.44743695,114.2183122,22963
3/7/2018,13:30,0.776942652,1.997852535,13.87397593,58708
10/7/2018,12:30,0,0,0,59406
4/21/2018,14:30,0.428571429,1.102040816,7.653061224,67467
6/25/2018,12:30,0.050806452,0.130645161,0.907258065,59741
10/16/2018,12:30,0.206666667,0.531428571,3.69047619,98660
6/17/2018,14:30,0.555578947,1.428631579,9.921052632,48956
3/31/2018,14:30,1.584421704,4.074227238,28.29324471,98538
3/16/2018,12:30,0.775833333,1.995,13.85416667,70085
3/17/2018,14:30,0.21253012,0.546506024,3.795180723,66390
9/12/2018,12:30,0,0,0,37049
1/5/2018,12:30,0.984123563,2.530603448,17.57363506,16335
7/8/2018,14:30,0,0,0,36785
6/12/2018,13:30,0.707368421,1.818947368,12.63157895,97744
7/21/2018,13:30,0,0,0,99019
9/1/2018,12:30,1.777680365,4.571178082,31.74429224,88591
2/18/2018,14:30,0.453521127,1.166197183,8.098591549,33659
9/19/2018,14:30,0.701737931,1.804468966,12.53103448,35619
7/29/2018,12:30,0.060344828,0.155172414,1.077586207,19266
10/9/2018,12:30,0.823225806,2.116866359,14.70046083,81350
10/22/2018,12:30,6.261662711,16.1014184,111.8154056,56486
3/9/2018,14:30,3.582933114,9.213256579,63.98094846,80212
8/30/2018,13:30,1.178275922,3.02985237,21.04064146,91594
10/18/2018,13:30,0.518,1.332,9.25,90899
6/8/2018,12:30,0.431354167,1.109196429,7.702752976,31563
5/30/2018,12:30,0.85775,2.205642857,15.31696429,18297
4/17/2018,12:30,0.446710526,1.148684211,7.976973684,42471
10/17/2018,12:30,0.786574713,2.02262069,14.04597701,73179
5/27/2018,13:30,1.165714286,2.99755102,20.81632653,81892
7/29/2018,12:30,1.758168627,4.521005042,31.39586835,43808
9/21/2018,12:30,0.446380392,1.147835294,7.971078431,78767
10/2/2018,12:30,0,0,0,14534
7/16/2018,14:30,0.70931494,1.823952703,12.66633821,12972
3/12/2018,12:30,1.66668286,4.285755927,29.76219394,28525
5/10/2018,12:30,0.125345622,0.322317314,2.238314681,49032
3/3/2018,12:30,4.43318747,11.39962492,79.16406197,44440
4/27/2018,14:30,0.584347826,1.502608696,10.43478261,99943
8/24/2018,13:30,0,0,0,37822
3/2/2018,13:30,0.656923077,1.689230769,11.73076923,40715
1/17/2018,12:30,0,0,0,41146
5/23/2018,14:30,1.536312175,3.950517021,27.43414598,19576
2/5/2018,13:30,0.302266036,0.777255522,5.397607791,37530
10/21/2018,13:30,0.256666667,0.66,4.583333333,17305
7/6/2018,14:30,0.443333333,1.14,7.916666667,50661
3/5/2018,12:30,0.94040404,2.418181818,16.79292929,34332
4/1/2018,12:30,0.118461538,0.304615385,2.115384615,30503
6/28/2018,13:30,0.729244465,1.875200053,13.02222259,85466
6/8/2018,14:30,2.9109375,7.485267857,51.98102679,22474
1/9/2018,12:30,0.834615385,2.146153846,14.90384615,14766
5/12/2018,12:30,1.136661668,2.92284429,20.29752979,30365
9/15/2018,14:30,1.592948718,4.096153846,28.44551282,31940
7/9/2018,13:30,0,0,0,76161
5/5/2018,12:30,0.970469575,2.495493193,17.32981384,77192
2/20/2018,12:30,2.268,5.832,40.5,73081
6/15/2018,14:30,50.02083333,128.625,893.2291667,57999
8/6/2018,12:30,0.812137931,2.08835468,14.50246305,82755
6/16/2018,12:30,0.135483871,0.348387097,2.419354839,61823
7/28/2018,14:30,1.751545833,4.503975,31.27760417,82476
1/25/2018,12:30,0.128625,0.33075,2.296875,33158
9/2/2018,12:30,0.575,1.478571429,10.26785714,36610
8/16/2018,14:30,2.935829787,7.549276596,52.42553191,15536
5/4/2018,13:30,0.871141515,2.240078181,15.55609848,26096
8/27/2018,12:30,0.547909091,1.408909091,9.784090909,87036
3/8/2018,12:30,0,0,0,18760
9/13/2018,o_tim30,0.91,2.34,16.25,72664
6/7/2018,14:30,1.078817734,2.774102745,19.26460239,94461
4/24/2018,12:30,0.627586207,1.613793103,11.20689655,66525
7/2/2018,14:30,7.418276336,19.07556772,132.4692203,57292
4/27/2018,12:30,2.761204406,7.100239902,49.30722154,34277
4/17/2018,14:30,10.26941176,26.40705882,183.3823529,99791
2/2/2018,12:30,0.464545455,1.194545455,8.295454545,95828
4/27/2018,12:30,0,0,0,25869
9/16/2018,14:30,0.178181818,0.458181818,3.181818182,65751
10/7/2018,13:30,0.73400941,1.88745277,13.1073109,95449
4/10/2018,12:30,11.91029412,30.62647059,212.6838235,94897
9/17/2018,13:30,1.335185185,3.433333333,23.84259259,24822
3/20/2018,14:30,0.898095238,2.309387755,16.03741497,30179
7/11/2018,14:30,2.494384888,6.41413257,44.54258729,68931
9/5/2018,12:30,1.222619752,3.143879361,21.83249556,11500
4/26/2018,14:30,1.576512759,4.053889952,28.15201356,51166
8/19/2018,12:30,0.475866693,1.223657209,8.49761951,56789
6/9/2018,12:30,1.188491379,3.05612069,21.22306034,54867
5/16/2018,14:30,0.070823529,0.182117647,1.264705882,36639
6/7/2018,14:30,0,0,0,87275
2/20/2018,12:30,0,0,0,80816
7/4/2018,o_tim30,0.114210526,0.293684211,2.039473684,79301
1/21/2018,12:30,0.028,0.072,0.5,43438
5/6/2018,12:30,0,0,0,94621
3/7/2018,12:30,1.574670699,4.049153226,28.11911962,62761
5/3/2018,14:30,0.45,1.157142857,8.035714286,45854
9/25/2018,14:30,0.364854111,0.938196286,6.515251989,17668
8/14/2018,13:30,0.538570576,1.384895768,9.617331722,16421
3/17/2018,14:30,0.170434783,0.43826087,3.043478261,81835
8/22/2018,14:30,0.29382716,0.755555556,5.24691358,65562
9/20/2018,12:30,0.463333333,1.191428571,8.273809524,56740
8/13/2018,12:30,0.6825,1.755,12.1875,19692
1/18/2018,14:30,0.133846154,0.344175824,2.39010989,74957
10/12/2018,14:30,1.0584,2.7216,18.9,13844
4/24/2018,12:30,1.393720192,3.583851921,24.88786056,67524
4/30/2018,12:30,0.136956522,0.352173913,2.445652174,52429
5/18/2018,12:30,0,0,0,57890
9/2/2018,13:30,2.6666,6.856971429,47.61785714,20573
7/1/2018,13:30,0.404444444,1.04,7.222222222,45504
4/22/2018,12:30,0.6625,1.703571429,11.83035714,12970
1/13/2018,13:30,0,0,0,47530
9/9/2018,13:30,1.194117647,3.070588235,21.32352941,92449
2/7/2018,12:30,1.626826694,4.183268641,29.05047668,36754
5/11/2018,13:30,6.229733544,16.01931483,111.2452419,50534
7/15/2018,12:30,0.661492076,1.700979624,11.8123585,28688
2/12/2018,13:30,0.28,0.72,5,28018
7/15/2018,14:30,0.188593548,0.484954839,3.367741935,84731
6/16/2018,13:30,0.668025407,1.717779619,11.92902513,44318
3/25/2018,12:30,0,0,0,48642
8/13/2018,14:30,0.235,0.604285714,4.196428571,55371
10/10/2018,12:30,3.539619354,9.101878339,63.20748847,92855
8/2/2018,13:30,5.608866667,14.4228,100.1583333,59332
2/26/2018,14:30,0.638,1.640571429,11.39285714,51785
1/8/2018,12:30,5.102644068,13.12108475,91.11864407,38984
10/27/2018,12:30,0.732231343,1.882880597,13.0755597,10494
4/3/2018,13:30,0,0,0,62828
2/23/2018,14:30,0.842040977,2.165248227,15.03644602,33173
1/24/2018,13:30,0.050909091,0.130909091,0.909090909,90973
5/1/2018,14:30,0.181176471,0.465882353,3.235294118,79560
4/2/2018,13:30,0.152816901,0.392957746,2.728873239,27357
10/3/2018,12:30,2.244375,5.77125,40.078125,32341
8/19/2018,13:30,37.73745169,97.03916149,673.8830659,10274
5/31/2018,14:30,12.00128788,30.86045455,214.3087121,94199
8/26/2018,12:30,6.29185008,16.17904306,112.3544657,24017
3/4/2018,13:30,0.662765957,1.704255319,11.83510638,88838
1/31/2018,14:30,0.14,0.36,2.5,73599
4/20/2018,13:30,4.766397849,12.25645161,85.11424731,47114
3/29/2018,12:30,1.791176471,4.605882353,31.98529412,80545
3/12/2018,13:30,6.1005,15.687,108.9375,68687
6/5/2018,13:30,0.612387097,1.574709677,10.93548387,34867
6/8/2018,13:30,2.205,5.67,39.375,94025
3/9/2018,13:30,18.07637058,46.48209579,322.7923319,99283
